iir_type,band,octave,filter_nb,iir_order_N,iir_order_effective,coeff_type,coeff_index,integer_bits,frac_bits,quantized_value,float_hex,binary_repr,ansi_valid_5,ansi_valid_10,ansi_valid_15,ansi_valid_20
elliptic,23,1,2,4,12,b,8,11,42,0.48184883576846005,0x1.ed69c7fcf7000p-2,0b11110110101101001110001111111110011110111,False,False,False,False
elliptic,23,1,2,4,12,b,9,11,42,-0.21479268903453885,-0x1.b7e53ab696000p-3,-0b1101101111110010100111010101101101001011,False,False,False,False
elliptic,23,1,2,4,12,b,10,11,42,0.06470670181693094,0x1.0909e5022c000p-4,0b100001001000010011110010100000010001011,False,False,False,False
elliptic,23,1,2,4,12,b,11,11,42,-0.01182805252824437,-0x1.8394e56460000p-7,-0b110000011100101001110010101100100011,False,False,False,False
elliptic,23,1,2,4,12,b,12,11,42,0.0009921513217250322,0x1.041625eb00000p-10,0b100000100000101100010010111101011,False,False,False,False
elliptic,23,1,2,4,12,a,0,11,42,1.0,0x1.0000000000000p+0,0b1000000000000000000000000000000000000000000,False,False,False,False
elliptic,23,1,2,4,12,a,1,11,42,-11.912300966397197,-0x1.7d3191cbd9200p+3,-0b1011111010011000110010001110010111101100100100,False,False,False,False
elliptic,23,1,2,4,12,a,2,11,42,65.10408285647259,0x1.046a94b2427f0p+6,0b1000001000110101010010100101100100100001001111111,False,False,False,False
elliptic,23,1,2,4,12,a,3,11,42,-215.85944344840163,-0x1.afb808f8bf4b0p+7,-0b11010111110111000000010001111100010111111010010110,False,False,False,False
elliptic,23,1,2,4,12,a,4,11,42,483.5828419411814,0x1.e3953521241c8p+8,0b111100011100101010011010100100001001001000001110010,False,False,False,False
elliptic,23,1,2,4,12,a,5,11,42,-771.1532901305463,-0x1.81939f02d0bf8p+9,-0b1100000011001001110011111000000101101000010111111100,False,False,False,False
elliptic,23,1,2,4,12,a,6,11,42,897.5723807279696,0x1.c0c943c58dbecp+9,0b1110000001100100101000011110001011000110110111110110,False,False,False,False
elliptic,23,1,2,4,12,a,7,11,42,-768.3102980605631,-0x1.8027b7d8cb10cp+9,-0b1100000000010011110110111110110001100101100010000110,False,False,False,False
elliptic,23,1,2,4,12,a,8,11,42,480.02379184246706,0x1.e0061738e14ecp+8,0b111100000000001100001011100111000111000010100111011,False,False,False,False
elliptic,23,1,2,4,12,a,9,11,42,-213.48082911011693,-0x1.aaf62f3badd58p+7,-0b11010101011110110001011110011101110101101110101011,False,False,False,False
elliptic,23,1,2,4,12,a,10,11,42,64.14931310398902,0x1.0098e588c9fd0p+6,0b1000000001001100011100101100010001100100111111101,False,False,False,False
elliptic,23,1,2,4,12,a,11,11,42,-11.694331826854295,-0x1.7637f7611d280p+3,-0b1011101100011011111110111011000010001110100101,False,False,False,False
elliptic,23,1,2,4,12,a,12,11,42,0.9780830708011763,0x1.f4c74de3b9800p-1,0b111110100110001110100110111100011101110011,False,False,False,False
elliptic,24,1,3,4,12,b,0,11,42,0.000991156492545997,0x1.03d362e200000p-10,0b100000011110100110110001011100010,False,False,False,False
elliptic,24,1,3,4,12,b,1,11,42,-0.011770706361176053,-0x1.81b3d76fa0000p-7,-0b110000001101100111101011101101111101,False,False,False,False
elliptic,24,1,3,4,12,b,2,11,42,0.06419051060402126,0x1.06eca0fc20000p-4,0b100000110111011001010000011111100001000,False,False,False,False
elliptic,24,1,3,4,12,b,3,11,42,-0.21255874970029254,-0x1.b352007388000p-3,-0b1101100110101001000000000011100111000100,False,False,False,False
elliptic,24,1,3,4,12,b,4,11,42,0.476006174192662,0x1.e76e299b68000p-2,0b11110011101101110001010011001101101101000,False,False,False,False
elliptic,24,1,3,4,12,b,5,11,42,-0.759458093822559,-0x1.84d7b0f74d000p-1,-0b110000100110101111011000011110111010011010,False,False,False,False
elliptic,24,1,3,4,12,b,6,11,42,0.8851994171898241,0x1.c538dba689800p-1,0b111000101001110001101101110100110100010011,False,False,False,False
elliptic,24,1,3,4,12,b,7,11,42,-0.759458093822559,-0x1.84d7b0f74d000p-1,-0b110000100110101111011000011110111010011010,False,False,False,False
elliptic,24,1,3,4,12,b,8,11,42,0.476006174192662,0x1.e76e299b68000p-2,0b11110011101101110001010011001101101101000,False,False,False,False
elliptic,24,1,3,4,12,b,9,11,42,-0.21255874970029254,-0x1.b352007388000p-3,-0b1101100110101001000000000011100111000100,False,False,False,False
elliptic,24,1,3,4,12,b,10,11,42,0.06419051060402126,0x1.06eca0fc20000p-4,0b100000110111011001010000011111100001000,False,False,False,False
elliptic,24,1,3,4,12,b,11,11,42,-0.011770706361176053,-0x1.81b3d76fa0000p-7,-0b110000001101100111101011101101111101,False,False,False,False
elliptic,24,1,3,4,12,b,12,11,42,0.000991156492545997,0x1.03d362e200000p-10,0b100000011110100110110001011100010,False,False,False,False
elliptic,24,1,3,4,12,a,0,11,42,1.0,0x1.0000000000000p+0,0b1000000000000000000000000000000000000000000,False,False,False,False
elliptic,24,1,3,4,12,a,1,11,42,-11.868149911523915,-0x1.7bc7e252c0a80p+3,-0b1011110111100011111100010010100101100000010101,False,False,False,False
elliptic,24,1,3,4,12,a,2,11,42,64.66085799009966,0x1.02a4b7f4fb1d0p+6,0b1000000101010010010110111111101001111101100011101,False,False,False,False
elliptic,24,1,3,4,12,a,3,11,42,-213.8487548311375,-0x1.abb28ffe441d8p+7,-0b11010101110110010100011111111111001000100000111011,False,False,False,False
elliptic,24,1,3,4,12,a,4,11,42,478.1498967724383,0x1.de265fa287660p+8,0b111011110001001100101111110100010100001110110011000,False,False,False,False
elliptic,24,1,3,4,12,a,5,11,42,-761.4570877771594,-0x1.7cba81da2f268p+9,-0b1011111001011101010000001110110100010111100100110100,False,False,False,False
elliptic,24,1,3,4,12,a,6,11,42,885.6031068583343,0x1.bacd329b04450p+9,0b1101110101100110100110010100110110000010001000101000,False,False,False,False
elliptic,24,1,3,4,12,a,7,11,42,-757.9218559247777,-0x1.7af5ff5ffc45ap+9,-0b1011110101111010111111111010111111111110001000101101,False,False,False,False
elliptic,24,1,3,4,12,a,8,11,42,473.72037793304116,0x1.d9b86ab02f2c0p+8,0b111011001101110000110101010110000001011110010110000,False,False,False,False
elliptic,24,1,3,4,12,a,9,11,42,-210.88405424483744,-0x1.a5c4a2c20aef0p+7,-0b11010010111000100101000101100001000001010111011110,False,False,False,False
elliptic,24,1,3,4,12,a,10,11,42,63.46839471080989,0x1.fbbf45b9e4620p+5,0b111111011101111110100010110111001111001000110001,False,False,False,False
elliptic,24,1,3,4,12,a,11,11,42,-11.595197078588853,-0x1.730bdabe66d80p+3,-0b1011100110000101111011010101111100110011011011,False,False,False,False
elliptic,24,1,3,4,12,a,12,11,42,0.9724655033260206,0x1.f1e6ff9a8c000p-1,0b111110001111001101111111110011010100011000,False,False,False,False
elliptic,25,2,1,4,12,b,0,11,42,0.000990508178347227,0x1.03a7e0ee00000p-10,0b100000011101001111110000011101110,False,False,False,False
elliptic,25,2,1,4,12,b,1,11,42,-0.011691070624010536,-0x1.7f17cefe20000p-7,-0b101111111000101111100111011111110001,False,False,False,False
elliptic,25,2,1,4,12,b,2,11,42,0.06343806471477365,0x1.03d7a1d458000p-4,0b100000011110101111010000111010100010110,False,False,False,False
elliptic,25,2,1,4,12,b,3,11,42,-0.20925340629287348,-0x1.ac8d0cc4d6000p-3,-0b1101011001000110100001100110001001101011,False,False,False,False
elliptic,25,2,1,4,12,b,4,11,42,0.4673093268127104,0x1.de86560f1b000p-2,0b11101111010000110010101100000111100011011,False,False,False,False
elliptic,25,2,1,4,12,b,5,11,42,-0.7443472147642751,-0x1.7d1b140090000p-1,-0b101111101000110110001010000000000100100000,False,False,False,False
elliptic,25,2,1,4,12,b,6,11,42,0.8671075839511104,0x1.bbf586765e000p-1,0b110111011111101011000011001110110010111100,False,False,False,False
elliptic,25,2,1,4,12,b,7,11,42,-0.7443472147642751,-0x1.7d1b140090000p-1,-0b101111101000110110001010000000000100100000,False,False,False,False
elliptic,25,2,1,4,12,b,8,11,42,0.4673093268127104,0x1.de86560f1b000p-2,0b11101111010000110010101100000111100011011,False,False,False,False
elliptic,25,2,1,4,12,b,9,11,42,-0.20925340629287348,-0x1.ac8d0cc4d6000p-3,-0b1101011001000110100001100110001001101011,False,False,False,False
elliptic,25,2,1,4,12,b,10,11,42,0.06343806471477365,0x1.03d7a1d458000p-4,0b100000011110101111010000111010100010110,False,False,False,False
elliptic,25,2,1,4,12,b,11,11,42,-0.011691070624010536,-0x1.7f17cefe20000p-7,-0b101111111000101111100111011111110001,False,False,False,False
elliptic,25,2,1,4,12,b,12,11,42,0.000990508178347227,0x1.03a7e0ee00000p-10,0b100000011101001111110000011101110,False,False,False,False
elliptic,25,2,1,4,12,a,0,11,42,1.0,0x1.0000000000000p+0,0b1000000000000000000000000000000000000000000,False,False,False,False
elliptic,25,2,1,4,12,a,1,11,42,-11.8000859500969,-0x1.799a4dd9b4f80p+3,-0b1011110011001101001001101110110011011010011111,False,False,False,False
elliptic,25,2,1,4,12,a,2,11,42,63.98236546809335,0x1.ffdbe26d31720p+5,0b111111111110110111110001001101101001100010111001,False,False,False,False
elliptic,25,2,1,4,12,a,3,11,42,-210.79087585785828,-0x1.a594edae31650p+7,-0b11010010110010100111011011010111000110001011001010,False,False,False,False
elliptic,25,2,1,4,12,a,4,11,42,469.9386926985803,0x1.d5f04e2a29658p+8,0b111010101111100000100111000101010001010010110010110,False,False,False,False
elliptic,25,2,1,4,12,a,5,11,42,-746.8919597167123,-0x1.75722bbc6a508p+9,-0b1011101010111001000101011101111000110101001010000100,False,False,False,False
elliptic,25,2,1,4,12,a,6,11,42,867.7373364115749,0x1.b1de610a1eeeap+9,0b1101100011101111001100001000010100001111011101110101,False,False,False,False
elliptic,25,2,1,4,12,a,7,11,42,-742.5256448084037,-0x1.734348543eb40p+9,-0b1011100110100001101001000010101000011111010110100000,False,False,False,False
elliptic,25,2,1,4,12,a,8,11,42,464.46026193407556,0x1.d075d3b9e272cp+8,0b111010000011101011101001110111001111000100111001011,False,False,False,False
elliptic,25,2,1,4,12,a,9,11,42,-207.11563071308547,-0x1.9e3b33f2e63b0p+7,-0b11001111000111011001100111111001011100110001110110,False,False,False,False
elliptic,25,2,1,4,12,a,10,11,42,62.49929310702828,0x1.f3fe8d626e700p+5,0b111110011111111101000110101100010011011100111000,False,False,False,False
elliptic,25,2,1,4,12,a,11,11,42,-11.45918631646964,-0x1.6eb1a78080400p+3,-0b1011011101011000110100111100000001000000001000,False,False,False,False
elliptic,25,2,1,4,12,a,12,11,42,0.9654337436661535,0x1.ee4d54e700800p-1,0b111101110010011010101010011100111000000001,False,False,False,False
elliptic,26,2,2,4,12,b,0,11,42,0.0009906440429858776,0x1.03b0ff1100000p-10,0b100000011101100001111111100010001,False,False,False,False
elliptic,26,2,2,4,12,b,1,11,42,-0.011579020275121366,-0x1.7b6bdcb360000p-7,-0b101111011011010111101110010110011011,False,False,False,False
elliptic,26,2,2,4,12,b,2,11,42,0.062332520087920784,0x1.fea0c4e828000p-5,0b11111111010100000110001001110100000101,False,False,False,False
elliptic,26,2,2,4,12,b,3,11,42,-0.20434437819289997,-0x1.a27f4e2bae000p-3,-0b1101000100111111101001110001010111010111,False,False,False,False
elliptic,26,2,2,4,12,b,4,11,42,0.4543493250364463,0x1.d140f30ff7000p-2,0b11101000101000000111100110000111111110111,False,False,False,False
elliptic,26,2,2,4,12,b,5,11,42,-0.7218058954431399,-0x1.71908ad5fa000p-1,-0b101110001100100001000101011010101111110100,False,False,False,False
elliptic,26,2,2,4,12,b,6,11,42,0.8401136094935282,0x1.ae235efb66000p-1,0b110101110001000110101111011111011011001100,False,False,False,False
elliptic,26,2,2,4,12,b,7,11,42,-0.7218058954431399,-0x1.71908ad5fa000p-1,-0b101110001100100001000101011010101111110100,False,False,False,False
elliptic,26,2,2,4,12,b,8,11,42,0.4543493250364463,0x1.d140f30ff7000p-2,0b11101000101000000111100110000111111110111,False,False,False,False
elliptic,26,2,2,4,12,b,9,11,42,-0.20434437819289997,-0x1.a27f4e2bae000p-3,-0b1101000100111111101001110001010111010111,False,False,False,False
elliptic,26,2,2,4,12,b,10,11,42,0.062332520087920784,0x1.fea0c4e828000p-5,0b11111111010100000110001001110100000101,False,False,False,False
elliptic,26,2,2,4,12,b,11,11,42,-0.011579020275121366,-0x1.7b6bdcb360000p-7,-0b101111011011010111101110010110011011,False,False,False,False
elliptic,26,2,2,4,12,b,12,11,42,0.0009906440429858776,0x1.03b0ff1100000p-10,0b100000011101100001111111100010001,False,False,False,False
elliptic,26,2,2,4,12,a,0,11,42,1.0,0x1.0000000000000p+0,0b1000000000000000000000000000000000000000000,False,False,False,False
elliptic,26,2,2,4,12,a,1,11,42,-11.69473172144285,-0x1.763b3e04e2e80p+3,-0b1011101100011101100111110000001001110001011101,False,False,False,False
elliptic,26,2,2,4,12,a,2,11,42,62.941810668834705,0x1.f788d4082d5a0p+5,0b111110111100010001101010000001000001011010101101,False,False,False,False
elliptic,26,2,2,4,12,a,3,11,42,-206.13918927719646,-0x1.9c4743d123068p+7,-0b11001110001000111010000111101000100100011000001101,False,False,False,False
elliptic,26,2,2,4,12,a,4,11,42,457.53694752864703,0x1.c9897564ab350p+8,0b111001001100010010111010101100100101010110011010100,False,False,False,False
elliptic,26,2,2,4,12,a,5,11,42,-725.0345577953644,-0x1.6a846c63cc74cp+9,-0b1011010101000010001101100011000111100110001110100110,False,False,False,False
elliptic,26,2,2,4,12,a,6,11,42,841.0871419442676,0x1.a48b27779c5eap+9,0b1101001001000101100100111011101111001110001011110101,False,False,False,False
elliptic,26,2,2,4,12,a,7,11,42,-719.6983265630386,-0x1.67d962c3cb16ep+9,-0b1011001111101100101100010110000111100101100010110111,False,False,False,False
elliptic,26,2,2,4,12,a,8,11,42,450.826840185116,0x1.c2d3abcc62178p+8,0b111000010110100111010101111001100011000100001011110,False,False,False,False
elliptic,26,2,2,4,12,a,9,11,42,-201.62111433649284,-0x1.933e02b2c4a08p+7,-0b11001001100111110000000101011001011000100101000001,False,False,False,False
elliptic,26,2,2,4,12,a,10,11,42,61.10920083573228,0x1.e8dfa4b011540p+5,0b111101000110111111010010010110000000100010101010,False,False,False,False
elliptic,26,2,2,4,12,a,11,11,42,-11.270668128591979,-0x1.68a950350be80p+3,-0b1011010001010100101010000001101010000101111101,False,False,False,False
elliptic,26,2,2,4,12,a,12,11,42,0.9566466657320234,0x1.e9cd977e4b000p-1,0b111101001110011011001011101111110010010110,False,False,False,False
elliptic,27,2,3,4,12,b,0,11,42,0.0009923133791289729,0x1.0421060b00000p-10,0b100000100001000010000011000001011,False,False,False,False
elliptic,27,2,3,4,12,b,1,11,42,-0.011419198510338902,-0x1.762f2e1300000p-7,-0b101110110001011110010111000010011000,False,False,False,False
elliptic,27,2,3,4,12,b,2,11,42,0.06069988853369068,0x1.f140e483f0000p-5,0b11111000101000000111001001000001111110,False,False,False,False
elliptic,27,2,3,4,12,b,3,11,42,-0.19705752695904266,-0x1.9392e58dc2000p-3,-0b1100100111001001011100101100011011100001,False,False,False,False
elliptic,27,2,3,4,12,b,4,11,42,0.4351148404275591,0x1.bd8ebea690000p-2,0b11011110110001110101111101010011010010000,False,False,False,False
elliptic,27,2,3,4,12,b,5,11,42,-0.6883831440993617,-0x1.6073c1660c800p-1,-0b101100000011100111100000101100110000011001,False,False,False,False
elliptic,27,2,3,4,12,b,6,11,42,0.800105654554045,0x1.99a772c74f000p-1,0b110011001101001110111001011000111010011110,False,False,False,False
elliptic,27,2,3,4,12,b,7,11,42,-0.6883831440993617,-0x1.6073c1660c800p-1,-0b101100000011100111100000101100110000011001,False,False,False,False
elliptic,27,2,3,4,12,b,8,11,42,0.4351148404275591,0x1.bd8ebea690000p-2,0b11011110110001110101111101010011010010000,False,False,False,False
elliptic,27,2,3,4,12,b,9,11,42,-0.19705752695904266,-0x1.9392e58dc2000p-3,-0b1100100111001001011100101100011011100001,False,False,False,False
elliptic,27,2,3,4,12,b,10,11,42,0.06069988853369068,0x1.f140e483f0000p-5,0b11111000101000000111001001000001111110,False,False,False,False
elliptic,27,2,3,4,12,b,11,11,42,-0.011419198510338902,-0x1.762f2e1300000p-7,-0b101110110001011110010111000010011000,False,False,False,False
elliptic,27,2,3,4,12,b,12,11,42,0.0009923133791289729,0x1.0421060b00000p-10,0b100000100001000010000011000001011,False,False,False,False
elliptic,27,2,3,4,12,a,0,11,42,1.0,0x1.0000000000000p+0,0b1000000000000000000000000000000000000000000,False,False,False,False
elliptic,27,2,3,4,12,a,1,11,42,-11.531223802525801,-0x1.70ffc90f56900p+3,-0b1011100001111111111001001000011110101011010010,False,False,False,False
elliptic,27,2,3,4,12,a,2,11,42,61.347780048572304,0x1.eac840e7f68e0p+5,0b111101010110010000100000011100111111101101000111,False,False,False,False
elliptic,27,2,3,4,12,a,3,11,42,-199.09054532687787,-0x1.8e2e5bf5037e0p+7,-0b11000111000101110010110111111010100000011011111100,False,False,False,False
elliptic,27,2,3,4,12,a,4,11,42,438.9128121927997,0x1.b6e9ae0f53770p+8,0b110110110111010011010111000001111010100110111011100,False,False,False,False
elliptic,27,2,3,4,12,a,5,11,42,-692.4488328817445,-0x1.5a39735b1a3b2p+9,-0b1010110100011100101110011010110110001101000111011001,False,False,False,False
elliptic,27,2,3,4,12,a,6,11,42,801.5894911755597,0x1.90cb74726427ap+9,0b1100100001100101101110100011100100110010000100111101,False,False,False,False
elliptic,27,2,3,4,12,a,7,11,42,-686.033795296464,-0x1.570453677e892p+9,-0b1010101110000010001010011011001110111111010001001001,False,False,False,False
elliptic,27,2,3,4,12,a,8,11,42,430.8181028479694,0x1.aed16f3030cb0p+8,0b110101110110100010110111100110000001100001100101100,False,False,False,False
elliptic,27,2,3,4,12,a,9,11,42,-193.60843225145322,-0x1.8337846e9ba58p+7,-0b11000001100110111100001000110111010011011101001011,False,False,False,False
elliptic,27,2,3,4,12,a,10,11,42,59.10586347398839,0x1.d8d8cef2f4f80p+5,0b111011000110110001100111011110010111101001111100,False,False,False,False
elliptic,27,2,3,4,12,a,11,11,42,-11.006909578261002,-0x1.60389a6f95200p+3,-0b1011000000011100010011010011011111001010100100,False,False,False,False
elliptic,27,2,3,4,12,a,12,11,42,0.9456894958789235,0x1.e43169e1f1000p-1,0b111100100001100010110100111100001111100010,False,False,False,False
elliptic,28,3,1,4,12,b,0,11,42,0.0009967702758331143,0x1.054c1ef200000p-10,0b100000101010011000001111011110010,True,True,True,True
elliptic,28,3,1,4,12,b,1,11,42,-0.011187988028041218,-0x1.6e9ba55820000p-7,-0b101101110100110111010010101011000001,True,True,True,True
elliptic,28,3,1,4,12,b,2,11,42,0.05828605130432152,0x1.dd7ab58548000p-5,0b11101110101111010101101011000010101001,True,True,True,True
elliptic,28,3,1,4,12,b,3,11,42,-0.18631267777936955,-0x1.7d91804f24000p-3,-0b1011111011001000110000000010011110010010,True,True,True,True
elliptic,28,3,1,4,12,b,4,11,42,0.40689623284538357,0x1.a0a967f3bf000p-2,0b11010000010101001011001111111001110111111,True,True,True,True
elliptic,28,3,1,4,12,b,5,11,42,-0.6395315789568485,-0x1.4770aee0c2000p-1,-0b101000111011100001010111011100000110000100,True,True,True,True
elliptic,28,3,1,4,12,b,6,11,42,0.7417063821947067,0x1.7bc0f05d85800p-1,0b101111011110000001111000001011101100001011,True,True,True,True
elliptic,28,3,1,4,12,b,7,11,42,-0.6395315789568485,-0x1.4770aee0c2000p-1,-0b101000111011100001010111011100000110000100,True,True,True,True
elliptic,28,3,1,4,12,b,8,11,42,0.40689623284538357,0x1.a0a967f3bf000p-2,0b11010000010101001011001111111001110111111,True,True,True,True
elliptic,28,3,1,4,12,b,9,11,42,-0.18631267777936955,-0x1.7d91804f24000p-3,-0b1011111011001000110000000010011110010010,True,True,True,True
elliptic,28,3,1,4,12,b,10,11,42,0.05828605130432152,0x1.dd7ab58548000p-5,0b11101110101111010101101011000010101001,True,True,True,True
elliptic,28,3,1,4,12,b,11,11,42,-0.011187988028041218,-0x1.6e9ba55820000p-7,-0b101101110100110111010010101011000001,True,True,True,True
elliptic,28,3,1,4,12,b,12,11,42,0.0009967702758331143,0x1.054c1ef200000p-10,0b100000101010011000001111011110010,True,True,True,True
elliptic,28,3,1,4,12,a,0,11,42,1.0,0x1.0000000000000p+0,0b1000000000000000000000000000000000000000000,True,True,True,True
elliptic,28,3,1,4,12,a,1,11,42,-11.27719046850666,-0x1.68debe8b9ff80p+3,-0b1011010001101111010111110100010111001111111111,True,True,True,True
elliptic,28,3,1,4,12,a,2,11,42,58.91856707893817,0x1.d75939b259c60p+5,0b111010111010110010011100110110010010110011100011,True,True,True,True
elliptic,28,3,1,4,12,a,3,11,42,-188.51465129440885,-0x1.7907805fdca90p+7,-0b10111100100000111100000000101111111011100101010010,True,True,True,True
elliptic,28,3,1,4,12,a,4,11,42,411.3056032121467,0x1.9b4e3c0319b90p+8,0b110011011010011100011110000000011000110011011100100,True,True,True,True
elliptic,28,3,1,4,12,a,5,11,42,-644.577244803867,-0x1.4249e32861328p+9,-0b1010000100100100111100011001010000110000100110010100,True,True,True,True
elliptic,28,3,1,4,12,a,6,11,42,743.9183581559678,0x1.73f58cc292f2cp+9,0b1011100111111010110001100110000101001001011110010110,True,True,True,True
elliptic,28,3,1,4,12,a,7,11,42,-637.0624483105241,-0x1.3e87fe4e65b22p+9,-0b1001111101000011111111110010011100110010110110010001,True,True,True,True
elliptic,28,3,1,4,12,a,8,11,42,401.77116598238035,0x1.91c56b22421c8p+8,0b110010001110001010110101100100010010000100001110010,True,True,True,True
elliptic,28,3,1,4,12,a,9,11,42,-181.99794994363083,-0x1.6bfef34b85e10p+7,-0b10110101111111110111100110100101110000101111000010,True,True,True,True
elliptic,28,3,1,4,12,a,10,11,42,56.21873363138661,0x1.c1bff76b0aba0p+5,0b111000001101111111111011101101011000010101011101,True,True,True,True
elliptic,28,3,1,4,12,a,11,11,42,-10.635004707664166,-0x1.5451f56487280p+3,-0b1010101000101000111110101011001001000011100101,True,True,True,True
elliptic,28,3,1,4,12,a,12,11,42,0.9320629849671604,0x1.dd375c0c7e000p-1,0b111011101001101110101110000001100011111100,True,True,True,True
elliptic,29,3,2,4,12,b,0,11,42,0.0010060820916351076,0x1.07bd06b900000p-10,0b100000111101111010000011010111001,True,True,True,True
elliptic,29,3,2,4,12,b,1,11,42,-0.01084846202411427,-0x1.637b7ecd80000p-7,-0b101100011011110110111111011001101100,True,True,True,True
elliptic,29,3,2,4,12,b,2,11,42,0.05473308669616017,0x1.c05f9a2bd0000p-5,0b11100000001011111100110100010101111010,True,True,True,True
elliptic,29,3,2,4,12,b,3,11,42,-0.17071485639394268,-0x1.5d9fc0293a000p-3,-0b1010111011001111111000000001010010011101,True,True,True,True
elliptic,29,3,2,4,12,b,4,11,42,0.36642836693931713,0x1.7738ff7153000p-2,0b10111011100111000111111110111000101010011,True,True,True,True
elliptic,29,3,2,4,12,b,5,11,42,-0.5700155541953791,-0x1.23d91426f6000p-1,-0b100100011110110010001010000100110111101100,True,True,True,True
elliptic,29,3,2,4,12,b,6,11,42,0.6588226970745836,0x1.5151356398800p-1,0b101010001010100010011010101100011100110001,True,True,True,True
elliptic,29,3,2,4,12,b,7,11,42,-0.5700155541953791,-0x1.23d91426f6000p-1,-0b100100011110110010001010000100110111101100,True,True,True,True
elliptic,29,3,2,4,12,b,8,11,42,0.36642836693931713,0x1.7738ff7153000p-2,0b10111011100111000111111110111000101010011,True,True,True,True
elliptic,29,3,2,4,12,b,9,11,42,-0.17071485639394268,-0x1.5d9fc0293a000p-3,-0b1010111011001111111000000001010010011101,True,True,True,True
elliptic,29,3,2,4,12,b,10,11,42,0.05473308669616017,0x1.c05f9a2bd0000p-5,0b11100000001011111100110100010101111010,True,True,True,True
elliptic,29,3,2,4,12,b,11,11,42,-0.01084846202411427,-0x1.637b7ecd80000p-7,-0b101100011011110110111111011001101100,True,True,True,True
elliptic,29,3,2,4,12,b,12,11,42,0.0010060820916351076,0x1.07bd06b900000p-10,0b100000111101111010000011010111001,True,True,True,True
elliptic,29,3,2,4,12,a,0,11,42,1.0,0x1.0000000000000p+0,0b1000000000000000000000000000000000000000000,True,True,True,True
elliptic,29,3,2,4,12,a,1,11,42,-10.88286006938256,-0x1.5c4063c29e280p+3,-0b1010111000100000001100011110000101001111000101,True,True,True,True
elliptic,29,3,2,4,12,a,2,11,42,55.2579619863227,0x1.ba104e5fb6f00p+5,0b110111010000100000100111001011111101101101111000,True,True,True,True
elliptic,29,3,2,4,12,a,3,11,42,-172.9423854015481,-0x1.59e28056dfc10p+7,-0b10101100111100010100000000101011011011111110000010,True,True,True,True
elliptic,29,3,2,4,12,a,4,11,42,371.3522710204925,0x1.735a2e6f00580p+8,0b101110011010110100010111001101111000000000101100000,True,True,True,True
elliptic,29,3,2,4,12,a,5,11,42,-576.115219301837,-0x1.200ebf818ea10p+9,-0b1001000000000111010111111100000011000111010100001000,True,True,True,True
elliptic,29,3,2,4,12,a,6,11,42,662.0064576387276,0x1.4b00d39a99928p+9,0b1010010110000000011010011100110101001100110010010100,True,True,True,True
elliptic,29,3,2,4,12,a,7,11,42,-567.6653799109881,-0x1.1bd52b2b3e8e0p+9,-0b1000110111101010100101011001010110011111010001110000,True,True,True,True
elliptic,29,3,2,4,12,a,8,11,42,360.5390380016761,0x1.6889fe64fc800p+8,0b101101000100010011111111001100100111111001000000000,True,True,True,True
elliptic,29,3,2,4,12,a,9,11,42,-165.44400038483036,-0x1.4ae35404b8840p+7,-0b10100101011100011010101000000010010111000100001000,True,True,True,True
elliptic,29,3,2,4,12,a,10,11,42,52.08686572026636,0x1.a0b1e6a79d800p+5,0b110100000101100011110011010100111100111011000000,True,True,True,True
elliptic,29,3,2,4,12,a,11,11,42,-10.107900157943504,-0x1.4373eb0833380p+3,-0b1010000110111001111101011000010000011001100111,True,True,True,True
elliptic,29,3,2,4,12,a,12,11,42,0.9151741616394702,0x1.d491b52cc5800p-1,0b111010100100100011011010100101100110001011,True,True,True,True
elliptic,30,3,3,4,12,b,0,11,42,0.0010236253385755845,0x1.0c56556900000p-10,0b100001100010101100101010101101001,True,True,True,True
elliptic,30,3,3,4,12,b,1,11,42,-0.010341693323425716,-0x1.52e0694e00000p-7,-0b101010010111000000110100101001110000,True,True,True,True
elliptic,30,3,3,4,12,b,2,11,42,0.04957099074704274,0x1.9615e702d8000p-5,0b11001011000010101111001110000001011011,True,True,True,True
elliptic,30,3,3,4,12,b,3,11,42,-0.148731206346838,-0x1.3099fc993c000p-3,-0b1001100001001100111111100100110010011110,True,True,True,True
elliptic,30,3,3,4,12,b,4,11,42,0.3106717910468433,0x1.3e20bef958000p-2,0b10011111000100000101111101111100101011000,True,True,True,True
elliptic,30,3,3,4,12,b,5,11,42,-0.4755407933296283,-0x1.e6f42a6d0f000p-2,-0b11110011011110100001010100110110100001111,True,True,True,True
elliptic,30,3,3,4,12,b,6,11,42,0.5466949221699906,0x1.17e8659738000p-1,0b100010111111010000110010110010111001110000,True,True,True,True
elliptic,30,3,3,4,12,b,7,11,42,-0.4755407933296283,-0x1.e6f42a6d0f000p-2,-0b11110011011110100001010100110110100001111,True,True,True,True
elliptic,30,3,3,4,12,b,8,11,42,0.3106717910468433,0x1.3e20bef958000p-2,0b10011111000100000101111101111100101011000,True,True,True,True
elliptic,30,3,3,4,12,b,9,11,42,-0.148731206346838,-0x1.3099fc993c000p-3,-0b1001100001001100111111100100110010011110,True,True,True,True
elliptic,30,3,3,4,12,b,10,11,42,0.04957099074704274,0x1.9615e702d8000p-5,0b11001011000010101111001110000001011011,True,True,True,True
elliptic,30,3,3,4,12,b,11,11,42,-0.010341693323425716,-0x1.52e0694e00000p-7,-0b101010010111000000110100101001110000,True,True,True,True
